361	137	262
362	137	644
363	137	17922
364	138	263
365	138	17964
366	139	324
367	139	18187
368	140	325
369	140	559
370	140	8050
371	141	13543
372	141	18028
373	142	329
374	142	467
375	142	18065
376	143	330
377	144	145
378	144	195
379	144	11143
380	145	1839
381	146	6139
382	146	9427
383	147	6803
384	148	149
385	148	7346
386	148	15141
387	149	1819
388	149	15140
389	150	454
390	150	12902
391	150	18036
392	150	18220
393	151	16141
394	152	7454
395	152	17328
396	152	18117
397	153	8710
398	153	18176
399	154	155
400	155	1215
401	155	7221
402	156	2461
403	156	11218
404	156	17396
405	157	5665
406	157	13374
407	157	17353
408	158	3391
409	158	7353
410	158	13915
411	158	15187
412	159	345
413	159	573
414	160	234
415	160	18075
416	161	236
417	161	770
418	161	17847
419	162	478
420	162	18020
421	162	18021
422	163	8517
423	163	10923
424	164	6120
425	165	287
426	165	773
427	166	444
428	166	580
429	166	664
430	166	16370
431	167	18038
432	168	507
433	168	5673
434	168	15362
435	169	241
436	169	485
437	169	9386
438	169	18214
439	170	6844
440	170	7300
441	170	7718
442	171	8028
443	171	11249
444	171	17741
445	172	782
446	172	9033
447	173	802
448	173	16582
449	173	17866
450	174	594
451	174	1163
452	174	14492
453	175	363
454	175	14188
455	176	1583
456	176	15137
457	176	17748
458	177	8866
459	178	451
460	179	6801
461	179	11096
462	179	13985
463	180	317
464	180	18236
465	181	1037
466	182	2252
467	182	8058
468	183	18181
469	184	2059
470	185	4470
471	185	8638
472	185	12600
473	186	2936
474	186	6340
475	187	3267
476	187	3396
477	187	3427
478	187	12220
479	188	222
480	188	5868
481	188	16800
482	189	15623
483	190	703
484	190	1001
485	191	192
486	191	4659
487	192	564
488	192	6262
489	193	520
490	193	609
491	193	17931
492	193	18005
493	194	375
494	195	7387
495	195	10360
496	196	5751
497	196	6271
498	197	4500
499	197	13691
500	197	14020
501	198	440
502	198	441
503	198	18113
504	199	432
505	199	1795
506	199	3693
507	200	293
508	200	583
509	200	17895
510	200	18081
511	201	727
512	201	17359
513	202	12622
514	203	4836
515	203	6315
516	203	9843
517	204	17491
518	205	306
519	205	11827
520	205	12813
521	205	18035
522	206	1375
523	206	2201
524	206	8293
525	206	12965
526	207	3040
527	208	311
528	208	596
529	208	18229
530	209	255
531	209	18086
532	210	15248
533	211	5022
534	211	5720
535	211	6008
536	212	901
537	212	17563
538	212	17664
539	213	504
540	213	599
541	213	17958
542	214	1875
543	214	6961
544	214	10485
545	215	3718
546	215	7103
547	215	16521
548	216	1545
549	216	1777
550	216	1854
551	216	2113
552	217	320
553	217	693
554	217	18053
555	218	321
556	218	641
557	218	17963
558	219	322
559	219	645
560	219	18000
561	220	264
562	220	646
563	220	17965
564	221	3617
565	221	9112
566	221	10481
567	221	13659
568	222	3180
569	222	13005
570	223	3439
571	223	13231
572	224	376
573	224	608
574	224	4659
575	225	9060
576	225	16748
577	225	16817
578	225	16829
579	226	5160
580	226	18102
581	226	18196
582	227	2569
583	227	8935
584	227	11577
585	227	15413
586	228	442
587	228	10154
588	228	15634
589	229	230
590	229	7436
591	229	14087
592	230	4023
593	230	15292
594	231	8432
595	231	17837
596	232	17586
597	232	18017
598	233	6246
599	233	13915
600	233	14035
601	233	15146
602	234	394
603	234	528
604	235	395
605	235	477
606	235	17940
607	236	346
608	236	871
609	236	17941
610	237	279
611	237	400
612	237	576
613	237	17740
614	238	1347
615	239	3915
616	240	2212
617	240	8701
618	240	15344
619	241	486
620	241	775
621	241	18168
622	242	541
623	242	17405
624	243	585
625	244	3501
626	244	5338
627	244	15106
628	245	247
629	245	248
630	246	299
631	246	414
632	246	16139
633	247	16139
634	247	16563
635	248	7493
636	249	752
637	249	1713
638	249	16707
639	249	17903
640	250	4765
641	250	6773
642	250	16402
643	251	1786
644	251	18164
645	252	12470
646	252	13574
647	252	15184
648	253	9195
649	254	313
650	254	685
651	255	421
652	258	318
653	258	795
654	258	18237
655	259	17544
656	260	4326
657	260	14446
658	260	15743
659	260	18130
660	261	371
661	261	7420
662	261	7939
663	261	18052
664	262	748
665	262	18054
666	263	372
667	263	862
668	263	18055
669	264	323
670	264	18095
671	265	4242
672	265	17631
673	266	267
674	266	1981
675	266	16844
676	268	605
677	268	16264
678	269	4716
679	269	11799
680	270	7991
681	271	3998
682	271	10995
683	272	2501
684	272	12341
685	272	16943
686	274	7955
687	275	609
688	275	18005
689	275	18193
690	276	17816
691	277	2530
692	277	17926
693	278	18150
694	278	18151
695	279	1673
696	279	12819
697	280	954
698	280	17932
699	281	8643
700	281	14000
701	282	2364
702	282	13930
703	283	2694
704	283	8364
705	283	12167
706	284	3506
707	284	10276
708	284	12609
709	285	570
710	285	10503
711	285	11514
712	286	3329
713	286	6971
714	286	9086
715	287	663
716	288	535
717	288	1015
718	288	16766
719	289	665
720	289	666
721	289	15852
722	290	484
723	290	582
724	290	18167
725	291	485
726	291	670
727	291	18214
728	292	721
729	292	18121
730	293	450
731	294	542
732	294	14696
733	294	14817
734	294	17259
735	295	15139
736	296	626
737	296	17261
738	296	18215
739	296	18216
740	297	1064
741	297	1216
742	297	3447
743	297	11481
744	298	4238
745	298	5450
746	298	15384
747	299	300
748	299	16871
749	300	452
750	300	16870
751	301	1000
752	301	15312
753	302	12327
754	302	18123
755	303	6965
756	303	12327
757	303	17947
758	304	305
759	304	16489
760	304	18126
761	305	491
762	306	1074
763	307	12584
764	308	11578
765	309	10959
766	309	11162
767	309	12665
768	310	12682
769	310	13018
770	310	13240
771	310	18033
772	311	699
773	311	790
774	312	313
775	312	683
776	313	684
777	314	5272
778	314	17660
779	314	17661
780	314	18087
781	315	1870
782	315	18009
783	316	425
784	316	461
785	318	692
786	318	18238
787	319	11544
788	319	17404
789	320	463
790	320	861
791	320	18140
792	321	426
793	321	4280
794	321	18094
795	322	427
796	322	694
797	322	18143
798	323	373
799	323	18144
800	324	373
801	324	374
802	324	18187
803	325	428
804	325	513
805	325	18245
806	326	2792
807	327	943
808	327	17042
809	328	15145
810	329	378
811	329	706
812	329	18253
813	330	332
814	331	379
815	331	380
816	331	952
817	331	17835
818	332	907
819	332	17622
820	333	7432
821	333	17926
822	334	10320
823	335	828
824	335	2776
825	335	15183
826	335	17147
827	336	471
828	336	18250
829	337	1422
830	337	12634
831	338	2090
832	338	10099
833	338	12781
834	339	2364
835	339	4842
836	339	9244
837	340	341
838	340	420
839	340	3441
840	342	13170
841	342	16001
842	342	17398
843	343	617
844	343	18210
845	344	572
846	344	617
847	346	399
848	346	963
849	346	18019
850	347	441
851	347	965
852	347	18114
853	347	18162
854	348	9700
855	348	15743
856	349	350
857	350	402
858	351	1212
859	351	14732
860	352	1752
861	352	7934
862	352	15916
863	352	17888
864	353	2083
865	354	5171
866	354	13972
867	354	17785
868	355	1962
869	355	9761
870	355	18252
871	356	672
872	356	723
873	357	412
874	357	10449
875	358	3230
876	358	4195
877	358	4768
878	359	668
879	360	455
880	360	593
881	361	593
882	362	843
883	362	9405
884	363	784
885	364	2685
886	364	7996
887	364	11523
888	365	596
889	365	682
890	365	18229
891	366	14275
892	367	11108
893	368	1879
894	368	8889
895	368	11487
896	368	16590
897	369	4986
898	369	10406
899	369	12930
900	370	12879
901	370	18111
902	371	462
903	371	860
904	371	18139
905	372	464
906	372	796
907	372	18142
908	373	374
909	373	749
910	374	512
911	374	647
912	375	11045
913	375	17754
914	376	803
915	377	378
916	377	705
917	377	1587
918	378	1374
919	379	951
920	381	3487
921	381	3539
922	381	3619
923	382	3848
924	382	5686
925	382	7635
926	383	651
927	383	17530
928	384	1238
929	384	3086
930	384	6992
931	385	5535
932	387	565
933	387	3654
934	387	9195
935	388	9087
936	389	3434
937	390	8790
938	391	16467
939	391	18012
940	392	2044
941	392	17397
942	393	11706
943	393	14512
944	394	573
945	394	769
946	395	529
947	395	962
948	395	18076
949	396	398
950	396	530
951	396	18211
952	397	477
953	400	532
954	401	4119
955	401	12611
956	402	714
957	402	15595
958	403	9713
959	403	15564
960	404	4501
961	405	4469
962	405	8649
963	406	4248
964	406	5778
965	406	14751
966	407	408
967	407	448
968	407	17452
969	408	1679
970	408	17588
971	409	582
972	409	7448
973	409	7914
974	410	885
975	411	1131
976	412	3448
977	412	6707
978	412	17164
979	413	5284
980	413	9324
981	413	10021
982	414	5052
983	415	13092
984	416	2241
985	417	11445
986	417	13059
987	417	14667
988	417	17143
989	418	1189
990	418	4378
991	418	18060
992	419	7341
993	420	10758
994	420	14445
995	421	550
996	421	1084
997	422	979
998	422	13666
999	422	15304
1000	423	2446
1001	423	4048
1002	423	16793
1003	424	898
1004	424	11642
1005	425	600
1006	426	557
1007	426	643
1008	426	18186
1009	427	558
1010	427	696
1011	427	18244
1012	428	559
1013	428	697
1014	429	994
1015	429	17480
1016	430	9894
1017	431	12584
1018	432	15751
1019	432	17867
1020	433	2120
1021	433	15361
1022	434	1910
1023	434	17973
1024	435	1169
1025	436	7815
1026	436	11004
1027	436	11513
1028	437	472
1029	437	8468
1030	437	12180
1031	438	613
1032	438	1996
1033	438	18202
1034	439	1347
1035	439	8589
1036	440	713
1037	440	822
1038	441	575
1039	442	4971
1040	442	8229
1041	443	636
1042	444	580
1043	444	665
1044	445	6200
1045	446	3579
1046	446	13186
1047	446	15404
1048	447	2695
1049	448	2695
1050	449	723
1051	449	834
1052	450	585
1053	451	15008
1054	452	17608
1055	453	490
1056	453	18124
1057	454	12120
1058	454	15740
1059	454	18036
1060	456	9141
1061	456	12516
1062	456	13031
1063	457	3919
1064	457	11719
1065	458	6693
1066	459	1333
1067	459	10997
1068	459	15598
1069	460	4984
1070	460	9096
1071	460	13162
1072	461	1968
1073	461	18235
1074	462	511
1075	462	987
1076	462	18243
1077	463	603
1078	463	938
1079	464	645
1080	464	10702
1081	465	3122
1082	465	5317
1083	465	6510
1084	466	564
1085	466	805
1086	466	2328
1087	467	706
1088	467	806
1089	468	5412
1090	468	6104
1091	468	11852
1092	469	1993
1093	470	13572
1094	470	14871
1095	470	15660
1096	471	3709
1097	471	12567
1098	473	11071
1099	474	15751
1100	475	11487
1101	475	17148
1102	475	18208
1103	476	572
1104	477	821
1105	478	619
1106	478	822
1107	479	14507
1108	480	6230
1109	480	11296
1110	480	16239
1111	481	708
1112	481	3764
1113	481	10971
1114	482	498
1115	482	3693
1116	482	5522
1117	483	539
1118	483	720
1119	484	670
1120	484	831
1121	485	832
1122	486	671
1123	487	2852
1124	487	9628
1125	487	10686
1126	487	14069
1127	488	10743
1128	488	12391
1129	488	17552
1130	489	8866
1131	489	12184
1132	490	839
1133	490	18169
1134	491	840
1135	491	18127
1136	492	543
1137	492	10333
1138	493	783
1139	493	927
1140	494	874
1141	494	1960
1142	494	7467
1143	495	1907
1144	495	15234
1145	496	9428
1146	497	2962
1147	498	1795
1148	498	11601
1149	499	7867
1150	500	501
1151	500	899
1152	502	503
1153	502	17823
1154	503	934
1155	503	17958
1156	504	599
1157	504	600
1158	505	691
1159	506	9162
1160	506	13087
1161	507	14667
1162	507	16664
1163	508	1904
1164	508	16108
1165	508	17022
1166	509	6966
1167	510	14941
1168	511	14575
1169	512	513
1170	512	647
1171	514	8740
1172	514	8978
1173	514	15571
1174	515	8424
1175	515	13796
1176	515	15531
1177	516	9254
1178	516	13029
1179	517	6493
1180	517	7314
1181	517	16665
1182	518	4104
1183	518	13609
1184	518	16595
1185	519	608
1186	520	758
1187	520	950
1188	520	18254
1189	521	7680
1190	521	12715
1191	521	13334
1192	522	6563
1193	522	14890
1194	522	15481
1195	523	910
1196	523	1319
1197	523	17094
1198	524	6464
1199	524	15481
1200	525	5786
1201	525	13231
1202	526	15398
1203	527	3420
1204	527	15632
1205	528	769
1206	528	870
1207	529	1119
1208	529	18161
1209	530	656
1210	530	712
1211	531	658
1212	531	965
1213	531	18162
1214	532	658
1215	533	1714
1216	533	5563
1217	533	8639
1218	534	6559
1219	534	11101
1220	534	13237
1221	535	622
1222	535	1222
1223	536	623
1224	536	1463
1225	536	17499
1226	537	538
1227	537	1017
1228	537	7723
1229	538	539
1230	538	1018
1231	539	1019
1232	539	16307
1233	540	12516
1234	541	722
1235	541	17895
1236	542	921
1237	544	4533
1238	544	8468
1239	545	13530
1240	545	13584
1241	546	15954
1242	547	1424
1243	547	6520
1244	547	7133
1245	548	4196
1246	549	8591
1247	549	10446
1248	549	16010
1249	550	686
1250	551	10863
1251	552	553
1252	553	900
1253	554	8129
1254	555	1051
1255	555	3013
1256	555	14858
1257	556	643
1258	557	642
1259	557	644
1260	558	646
1261	558	695
1262	559	750
1263	560	1311
1264	560	10418
1265	560	17879
1266	561	605
1267	561	606
1268	562	4411
1269	562	12480
1270	562	14989
1271	563	9189
1272	563	15048
1273	564	906
1274	566	14512
1275	567	613
1276	567	1259
1277	567	17976
1278	567	18202
1279	568	10899
1280	568	17099
1281	569	16117
1282	570	13231
1283	571	11706
1284	572	768
1285	572	916
1286	573	916
1287	573	961
1288	575	713
1289	576	1552
1290	577	11088
1291	578	16662
1292	578	17043
1293	578	17236
1294	579	6975
1295	579	7215
1296	580	664
1297	580	917
1298	581	720
1299	581	4696
1300	581	7730
1301	581	10332
1302	582	831
1303	582	918
1304	583	724
1305	583	920
1306	584	585
1307	584	725
1308	586	1337
1309	587	3441
1310	587	5032
1311	587	16689
1312	588	778
1313	588	924
1314	588	15022
1315	589	12639
1316	590	629
1317	590	11874
1318	590	14754
1319	591	15655
1320	592	2526
1321	592	16481
1322	593	782
1323	594	731
1324	595	783
1325	595	1136
1326	595	9405
1327	596	736
1328	596	790
1329	597	17425
1330	597	17470
1331	598	14333
1332	599	983
1333	600	1092
1334	600	1093
1335	601	1978
1336	601	15769
1337	601	15775
1338	602	693
1339	602	1042
1340	602	14575
1341	603	641
1342	603	1043
1343	604	698
1344	604	7822
1345	606	2995
1346	607	7771
1347	607	7823
1348	607	11627
1349	608	1504
1350	609	806
1351	609	950
1352	610	11652
1353	611	8109
1354	611	14666
1355	612	16449
1356	613	1996
1357	614	4337
1358	614	6557
1359	614	13490
1360	615	8153
1361	615	13769
1362	615	16022
1363	616	1746
1364	616	11514
1365	616	11608
1366	617	960
1367	618	712
1368	619	657
1369	619	1220
1370	620	11176
1371	620	11658
1372	621	1560
1373	621	10123
1374	622	1281
1375	622	1562
1376	623	3992
1377	623	17067
1378	624	2412
1379	624	2413
1380	625	5780
1381	625	16856
1382	625	17248
1383	626	727
1384	626	16643
1385	627	11079
1386	627	11495
1387	628	7859
1388	628	11958
1389	628	17873
1390	629	890
1391	630	13112
1392	631	1738
1393	632	1052
1394	633	11289
1395	633	16473
1396	633	17591
1397	634	685
1398	635	9429
1399	635	13481
1400	636	9714
1401	637	985
1402	637	5865
1403	638	729
1404	638	10997
1405	638	17266
1406	639	11332
1407	640	8478
1408	640	14768
1409	641	746
1410	641	1156
1411	642	747
1412	642	988
1413	643	902
1414	644	747
1415	644	748
1416	645	694
1417	646	695
1418	646	749
1419	647	749
1420	648	4638
1421	648	5369
1422	649	7955
1423	649	9370
1424	650	758
1425	650	16888
1426	651	787
1427	652	4496
1428	652	6637
1429	652	9461
1430	653	6167
1431	653	6317
1432	653	16076
1433	654	1505
1434	654	12789
1435	655	6217
1436	655	13513
1437	656	821
1438	656	12838
1439	656	13450
1440	657	770
1441	657	1269
1442	658	824
1443	659	4289
1444	660	3640
1445	660	10357
1446	661	4682
1447	661	8269
1448	661	15052
1449	662	8469
1450	662	9090
1451	662	13790
1452	663	1335
1453	663	1383
1454	664	1177
1455	665	917
1456	665	967
1457	666	2341
1458	666	2598
1459	667	14321
1460	667	14404
1461	668	7999
1462	668	11747
1463	669	774
1464	669	7823
1465	669	15119
1466	669	15648
1467	670	832
1468	670	1066
1469	671	721
1470	671	1067
1471	672	722
1472	672	1130
1473	673	1392
1474	674	6653
1475	674	12694
1476	675	12700
1477	676	1521
1478	676	17007
1479	676	18122
1480	677	3141
1481	678	3044
1482	679	4777
1483	679	8776
1484	679	15039
1485	680	786
1486	680	12124
1487	680	17071
1488	681	1032
1489	681	1087
1490	681	16701
1491	682	683
1492	682	736
1493	682	1081
1494	683	684
1495	683	1082
1496	684	685
1497	684	1083
1498	685	1085
1499	686	1086
1500	686	15606
1501	687	847
1502	687	7759
1503	687	10292
1504	687	17869
1505	688	3869
1506	688	10490
1507	689	15501
1508	689	17119
1509	690	1572
1510	690	15713
1511	691	795
1512	691	1968
1513	692	743
1514	692	1150
1515	693	861
1516	693	1198
1517	694	696
1518	695	696
1519	698	798
1520	699	798
1521	700	2740
1522	700	8555
1523	701	1159
1524	702	11468
1525	703	803
1526	703	1001
1527	704	11366
1528	704	18100
1529	704	18148
1530	704	18149
1531	705	864
1532	705	1208
1533	705	9370
1534	706	1047
1535	707	7758
1536	708	6125
1537	708	15816
1538	709	11068
1539	709	14862
1540	710	6631
1541	710	6788
1542	711	3032
1543	711	4798
1544	712	1120
1545	713	823
1546	713	17709
1547	714	966
1548	714	2127
1549	714	14391
1550	714	17202
1551	715	14186
1552	715	17008
1553	716	818
1554	716	16467
1555	716	18012
1556	716	18062
1557	717	1178
1558	717	16858
1559	718	883
1560	719	5355
1561	719	16125
1562	720	16417
1563	721	833
1564	722	884
1565	723	1130
1566	723	1277
1567	724	834
1568	725	885
1569	725	1021
1570	726	921
1571	726	1393
1572	726	9673
1573	728	1529
1574	728	11376
1575	728	15592
1576	729	15587
1577	729	15598
1578	729	17266
1579	730	12621
1580	730	13434
1581	730	14758
1582	731	732
1583	731	1025
1584	732	843
1585	733	12013
1586	734	3934
1587	734	10361
1588	735	6444
1589	735	9857
1590	736	1142
1591	737	738
1592	737	1842
1593	737	9714
1594	737	17703
1595	738	739
1596	739	791
1597	739	1931
1598	740	2246
1599	740	3609
1600	740	16248
1601	741	933
1602	741	3993
1603	741	4955
1604	741	14846
1605	742	743
1606	742	1242
1607	742	17916
1608	743	1190
1609	743	18239
1610	744	829
1611	744	10276
1612	745	3164
1613	745	12849
1614	746	902
1615	746	1308
1616	746	4280
1617	747	1097
1618	748	989
1619	749	1098
1620	751	2413
1621	751	4028
1622	752	15273
1623	753	2360
1624	754	1738
1625	754	11041
1626	755	2501
1627	755	2534
1628	755	2535
1629	756	17077
1630	757	805
1631	757	3493
1632	758	1049
1633	759	17722
1634	760	4543
1635	760	14306
1636	761	4535
1637	761	11054
1638	762	8055
1639	762	14093
1640	763	1879
1641	764	2084
1642	764	3809
1643	764	5909
1644	765	5256
1645	766	7428
1646	766	7677
1647	767	9656
1648	767	9810
1649	768	960
1650	768	1117
1651	769	961
1652	769	1057
1653	770	871
1654	770	1428
1655	771	4896
1656	771	11222
1657	771	17403
1658	772	827
1659	772	7960
1660	773	882
1661	773	1128
1662	773	11672
1663	774	970
1664	774	3446
1665	774	13980
1666	775	1067
1667	775	1129
1668	776	3630
1669	777	7858
1670	777	13260
1671	778	924
1672	778	1484
1673	779	1655
1674	780	859
1675	780	5280
1676	780	16063
1677	780	17406
1678	781	15644
1679	782	800
1680	783	927
1681	783	1399
1682	784	1342
1683	785	1530
1684	785	7262
1685	785	8755
1686	786	9398
1687	787	3576
1688	788	14839
1689	789	8034
1690	790	1141
1691	791	848
1692	791	1492
1693	792	8905
1694	792	12567
1695	793	3920
1696	794	3512
1697	794	11437
1698	794	14903
1699	795	1148
1700	797	6425
1701	797	7670
1702	797	9786
1703	798	1366
1704	799	1650
1705	799	3739
1706	800	981
1707	800	5724
1708	801	4015
1709	802	810
1710	803	1165
1711	804	1165
1712	804	1545
1713	805	906
1714	805	1207
1715	806	1047
1716	806	1048
1717	807	13797
1718	807	14249
1719	807	15745
1720	807	17815
1721	808	11278
1722	809	925
1723	810	1606
1724	810	11782
1725	811	1320
1726	811	17806
1727	812	12717
1728	813	955
1729	813	17345
1730	814	12015
1731	815	1217
1732	815	3291
1733	815	9119
1734	815	12184
1735	816	6171
1736	816	13801
1737	816	17618
1738	817	3253
1739	817	17387
1740	818	1866
1741	818	16467
1742	819	10767
1743	819	14778
1744	819	15172
1745	819	15878
1746	820	12231
1747	821	1012
1748	821	1219
1749	822	1122
1750	823	964
1751	823	6418
1752	824	1221
1753	824	16032
1754	825	7887
1755	825	13195
1756	825	15567
1757	826	827
1758	826	873
1759	827	2375
1760	828	15183
1761	828	16414
1762	829	5329
1763	830	928
1764	830	16006
1765	830	17180
1766	831	1066
1767	831	1180
1768	832	919
1769	832	9307
1770	833	1020
1771	833	17894
1772	834	1277
1773	834	1336
1774	835	13388
1775	835	18041
1776	835	18062
1777	836	837
1778	836	888
1779	836	6710
1780	836	18034
1781	837	838
1782	837	17308
1783	837	18034
1784	838	6686
1785	838	8033
1786	838	18034
1787	839	841
1788	839	1232
1789	840	842
1790	840	1024
1791	841	842
1792	841	18128
1793	842	1340
1794	843	926
1795	844	4017
1796	844	6696
1797	844	15071
1798	845	6059
1799	845	10992
1800	846	17369
1801	847	3420
1802	848	7436
1803	848	12062
1804	849	1576
1805	849	9688
1806	849	16277
1807	850	851
1808	850	9849
1809	850	17419
1810	852	898
1811	852	899
1812	852	17562
1813	853	854
1814	853	857
1815	853	8027
1816	854	855
1817	854	8410
1818	855	8049
1819	855	12835
1820	856	857
1821	856	12190
1822	856	15626
1823	857	7186
1824	858	4559
1825	859	16734
1826	860	987
1827	860	7939
1828	860	8541
1829	861	938
1830	861	1307
1831	863	5223
1832	863	16981
1833	865	1166
1834	865	4494
1835	865	16262
1836	866	1050
1837	866	17972
1838	867	9971
1839	868	1756
1840	868	7927
1841	868	16574
1842	869	7034
1843	870	1057
1844	870	1174
1845	871	963
1846	871	1471
1847	872	4191
1848	872	16975
1849	873	1272
1850	874	875
1851	874	17449
1852	875	876
1853	875	1791
1854	875	17981
1855	876	877
1856	876	1791
1857	876	17981
1858	877	878
1859	877	1791
1860	877	17981
1861	878	10116
1862	878	12458
1863	878	17497
1864	879	880
1865	879	10116
1866	879	17643
1867	880	9419
1868	880	12805
1869	880	17644
1870	881	1331
1871	881	10505
1872	882	12007
1873	882	12282
1874	883	17342
1875	884	1391
1876	885	1131
1877	886	887
1878	886	8726
1879	886	12979
1880	887	922
1881	888	8843
1882	888	17814
1883	889	924
1884	889	957
1885	889	1183
1886	890	11528
1887	891	6061
1888	891	6693
1889	891	11252
1890	892	2831
1891	892	4633
1892	892	10930
1893	892	13621
1894	893	7253
1895	893	16511
1896	893	17379
1897	894	3162
1898	894	6269
1899	894	16761
1900	895	2925
1901	895	3042
1902	896	15380
1903	897	3974
1904	898	1240
1905	898	12067
1906	899	900
1907	899	1241
1908	900	901
1909	901	934
1910	901	1658
1911	902	988
1912	902	1418
1913	903	1832
1914	903	15886
1915	903	16081
1916	904	9616
1917	904	16726
1918	905	2511
1919	905	4690
1920	905	17199
1921	906	1315
1922	907	908
1923	907	1104
1924	909	3386
1925	909	7564
1926	909	17074
1927	910	2034
1928	912	12632
1929	913	1076
1930	913	3091
1931	913	9118
1932	913	11619
1933	914	10074
1934	914	10181
1935	915	9297
1936	915	10353
1937	916	1117
1938	916	1327
1939	917	1062
1940	917	1177
1941	918	1180
