103	2480594	2611886	19228
104	2480634	2609406	13104
105	2480978	2612887	19228
106	2481093	2610390	13104
107	2481362	2613887	19228
108	2481551	2611374	13104
109	2481746	2614888	19228
110	2482009	2612357	13104
111	2482130	2615888	19228
112	2482468	2613341	13104
113	2482513	2616889	19228
114	2482602	2471959	10163
115	2482897	2617889	19228
116	2482926	2614325	13104
117	2483281	2618890	19228
118	2483385	2615308	13104
119	2483665	2619890	19228
120	2483843	2616292	13104
121	2484153	2620907	13105
122	2484257	2620923	13105
123	2484302	2617276	13104
124	2484362	2620939	13105
125	2484466	2620955	13105
126	2484570	2620971	13105
127	2484675	2620987	13105
128	2484760	2618259	13104
129	2484779	2621003	13105
130	2485092	2621051	13105
131	2485196	2621067	13105
132	2485219	2619243	13104
133	2485271	2592198	6024
134	2485301	2621083	13105
135	2485509	2621115	13105
136	2485614	2621131	13105
137	2485677	2620227	13104
138	2485822	2621163	13105
139	2485927	2621179	13105
140	2486031	2621195	13105
141	2486105	2474783	10527
142	2486536	2622041	13103
143	2486937	2622871	13103
144	2487338	2623701	13103
145	2488541	2626191	13103
146	2488942	2627021	13103
147	2490546	2630341	13103
148	2491348	2632001	13103
149	2491749	2632831	13103
150	2492052	2590532	6024
151	2492150	2633661	13103
152	2492551	2634491	13103
153	2492798	2644606	3318
154	2492952	2635321	13103
155	2493071	2644699	3318
156	2493345	2644792	3318
157	2493353	2636151	13103
158	2493618	2644885	3318
159	2493754	2636981	13103
160	2493892	2644978	3318
161	2494013	2656501	7349
162	2494165	2645071	3318
163	2494438	2645164	3318
164	2494537	2656793	7349
165	2494538	2638667	3317
166	2494712	2645257	3318
167	2494985	2645350	3318
168	2495114	2639952	3317
169	2495259	2645444	3318
170	2495532	2645537	3318
171	2495690	2641236	3317
172	2495805	2645630	3318
173	2495882	2641664	3317
174	2496044	2657568	4135
175	2496079	2645723	3318
176	2496189	2657581	4135
177	2496265	2642521	3317
178	2496313	2653497	4356
179	2496334	2657594	4135
180	2496352	2645816	3318
181	2496399	2652125	7461
182	2496457	2642949	3317
183	2496479	2657608	4135
184	2496500	2653805	4356
185	2496550	2651912	7461
186	2496624	2657621	4135
187	2496626	2645909	3318
188	2496701	2651699	7461
189	2496769	2657634	4135
190	2496780	2654268	4356
191	2496841	2643805	3317
192	2496852	2651487	7461
193	2496899	2646002	3318
194	2496914	2657647	4135
195	2497003	2651274	7461
196	2497033	2644234	3317
197	2497059	2657661	4135
198	2497153	2651061	7461
199	2497153	2654884	4356
200	2497172	2646095	3318
201	2497204	2657674	4135
202	2497225	2644662	3317
203	2497246	2655038	4356
204	2497304	2650849	7461
205	2497349	2657687	4135
206	2497433	2655347	4356
207	2497446	2646188	3318
208	2497455	2650636	7461
209	2497494	2657700	4135
210	2497606	2650423	7461
211	2497619	2655655	4356
212	2497639	2657714	4135
213	2497719	2646281	3318
214	2497757	2650211	7461
215	2497784	2657727	4135
216	2497801	2645946	3317
217	2497806	2655963	4356
218	2497899	2656117	4356
219	2497907	2649998	7461
220	2497929	2657740	4135
221	2498056	2646460	3316
222	2498058	2649785	7461
223	2498074	2646409	3319
224	2498120	2646545	3316
225	2498155	2646444	3319
226	2498183	2646631	3316
227	2498209	2649572	7461
228	2498219	2657767	4135
229	2498236	2646479	3319
230	2498247	2646716	3316
231	2498311	2646802	3316
232	2498317	2646514	3319
233	2498360	2649360	7461
234	2498364	2657780	4135
235	2498374	2646887	3316
236	2498398	2646549	3319
237	2498438	2646973	3316
238	2498479	2646584	3319
239	2498501	2647058	3316
240	2498509	2657793	4135
241	2498511	2649147	7461
242	2498560	2646619	3319
243	2498565	2647144	3316
244	2498629	2647229	3316
245	2498641	2646654	3319
246	2498654	2657806	4135
247	2498661	2648934	7461
248	2498692	2647314	3316
249	2498722	2646689	3319
250	2498756	2647400	3316
251	2498804	2646724	3319
252	2498812	2648722	7461
253	2498819	2647485	3316
254	2498833	2588866	6024
255	2498883	2647571	3316
256	2498885	2646758	3319
257	2498947	2647656	3316
258	2498963	2648509	7461
259	2498966	2646793	3319
260	2499010	2647742	3316
261	2499047	2646828	3319
262	2499074	2647827	3316
263	2499128	2646863	3319
264	2499137	2647913	3316
265	2499201	2647998	3316
266	2499209	2646898	3319
267	2499290	2646933	3319
268	2499371	2646968	3319
269	2499452	2647003	3319
270	2499533	2647038	3319
271	2500783	2651809	585
272	2500786	2651810	585
273	2500790	2651811	585
274	2500793	2651812	585
275	2500800	2651814	585
276	2500804	2651815	585
277	2500807	2651816	585
278	2500811	2651817	585
279	2500814	2651818	585
280	2500821	2651820	585
281	2500831	2651823	585
282	2500835	2651824	585
283	2500951	2651685	582
284	2501147	2652112	583
285	2501333	2651146	582
286	2501446	2650970	4920
287	2501533	2650829	4920
288	2501620	2650688	4920
289	2501707	2650547	4920
290	2501795	2650406	4920
291	2501882	2650265	4920
292	2501969	2650124	4920
293	2502056	2649983	4920
294	2502143	2649842	4920
295	2502231	2649702	4920
296	2502318	2649561	4920
297	2502405	2649420	4920
298	2502492	2649279	4920
299	2502579	2649138	4920
300	2502667	2648997	4920
301	2502754	2648856	4920
302	2502841	2648715	4920
303	2502928	2648574	4920
304	2503015	2648433	4920
305	2504119	2663846	19574
306	2505614	2587200	6024
307	2506193	2663641	19574
308	2507081	2663553	19574
309	2507347	2665732	9275
310	2508603	2663345	5896
311	2508799	2468262	7849
312	2508807	2663038	5896
313	2508929	2662854	5896
314	2509011	2662731	5896
315	2509092	2662608	5896
316	2509133	2662547	5896
317	2509174	2662486	5896
318	2509256	2469343	7849
319	2509337	2662240	5896
320	2509441	2662211	5895
321	2509465	2662070	5897
322	2509505	2662243	5895
323	2509552	2661961	5897
324	2509569	2662275	5895
325	2509633	2662307	5895
326	2509697	2662339	5895
327	2509726	2661743	5897
328	2509761	2662371	5895
329	2509825	2662403	5895
330	2509889	2662435	5895
331	2509901	2661526	5897
332	2509953	2662467	5895
333	2510017	2662500	5895
334	2510081	2662532	5895
335	2510162	2661199	5897
336	2510248	2684214	5992
337	2510273	2662628	5895
338	2510337	2662660	5895
339	2510401	2662692	5895
340	2510424	2660873	5897
341	2510593	2662788	5895
342	2510744	2662818	11609
343	2510831	2662815	11609
344	2510918	2662812	11609
345	2510947	2660220	5897
346	2511005	2662809	11609
347	2511093	2662807	11609
348	2511180	2662804	11609
349	2511267	2662801	11609
350	2511354	2662798	11609
351	2511441	2662795	11609
352	2511529	2662793	11609
353	2511616	2662790	11609
354	2511686	2651406	11674
355	2511703	2662787	11609
356	2511877	2662781	11609
357	2511965	2662779	11609
358	2512052	2662776	11609
359	2512139	2662773	11609
360	2512226	2662770	11609
361	2512313	2662767	11609
362	2512395	2585534	6024
363	2512441	2662826	11610
364	2512482	2662887	11610
365	2512523	2662949	11610
366	2512604	2663072	11610
367	2512610	2662735	11611
368	2512686	2663194	11610
369	2512819	2662706	11611
370	2512890	2663501	11610
371	2512975	2651885	11674
372	2513012	2663686	11610
373	2513028	2662677	11611
374	2513175	2663931	11610
375	2513237	2662647	11611
376	2513404	2652045	11674
377	2513446	2662618	11611
378	2513655	2662589	11611
379	2513864	2662559	11611
380	2514073	2662530	11611
381	2514145	2664306	20255
382	2514282	2662501	11611
383	2514478	2652444	11674
384	2514491	2662472	11611
385	2514609	2664463	20255
386	2514700	2662442	11611
387	2514908	2652604	11674
388	2514909	2662413	11611
389	2515074	2664620	20255
390	2515118	2662384	11611
391	2515327	2662354	11611
392	2515536	2662325	11611
393	2515583	2741338	7057
394	2515745	2662296	11611
395	2515954	2662266	11611
396	2515999	2653033	10769
397	2516163	2662237	11611
398	2516232	2653142	10769
399	2516372	2662208	11611
400	2516453	2697973	5992
401	2516464	2653251	10769
402	2516697	2653360	10769
403	2516930	2653469	10769
404	2516932	2665248	20255
405	2517162	2653578	10769
406	2517395	2653688	10769
407	2517396	2665405	20255
408	2517628	2653797	10769
409	2517860	2653906	10769
410	2517861	2665562	20255
411	2518093	2654015	10769
412	2518326	2654124	10769
413	2518558	2654233	10769
414	2518791	2654342	10769
415	2518908	2675901	19617
416	2519024	2654452	10769
417	2519140	2676428	19617
418	2519256	2654561	10769
419	2519372	2676955	19617
420	2519489	2654670	10769
421	2519605	2677482	19617
422	2519722	2654779	10769
423	2519837	2678009	19617
424	2519954	2654888	10769
425	2520069	2678536	19617
426	2520187	2654997	10769
427	2520302	2679063	19617
428	2520534	2679590	19617
429	2520648	2666503	20255
430	2520766	2680117	19617
431	2520915	2654505	10770
432	2520999	2680644	19617
433	2521231	2681170	19617
434	2521246	2654104	10770
435	2521411	2653904	10770
436	2521463	2681697	19617
437	2521577	2666817	20255
438	2521695	2682224	19617
439	2521907	2653302	10770
440	2521928	2682751	19617
441	2522042	2666974	20255
442	2522160	2683278	19617
443	2522392	2683805	19617
444	2522568	2652500	10770
445	2522625	2684332	19617
446	2522849	2711698	5902
447	2522857	2684859	19617
448	2523064	2651899	10770
449	2523089	2685386	19617
450	2523229	2651698	10770
451	2523394	2651498	10770
452	2524182	2711453	5902
453	2524943	2444200	6907
454	2525172	2721880	7057
455	2525247	2448803	7348
456	2525704	2449849	7348
457	2525704	2670394	3717
458	2525937	2671054	3717
459	2525957	2582201	6024
460	2526086	2711104	5902
461	2526287	2672044	3717
462	2526345	2672209	3717
463	2526403	2672374	3717
464	2526836	2692180	21260
465	2526960	2664931	5924
466	2526963	2692010	21260
467	2527090	2691840	21260
468	2527138	2693239	5192
469	2527217	2691670	21260
470	2527344	2691500	21260
471	2527352	2693683	5192
472	2527429	2664312	5924
473	2527470	2691329	21260
474	2527566	2694128	5192
475	2527597	2691159	21260
476	2527664	2664002	5924
477	2527724	2690989	21260
478	2527760	2665695	9038
479	2527780	2694572	5192
480	2527851	2690819	21260
481	2527898	2663692	5924
482	2527978	2690649	21260
483	2527989	2455080	7348
484	2528104	2690478	21260
485	2528133	2663383	5924
486	2528231	2690308	21260
487	2528358	2690138	21260
488	2528367	2663073	5924
489	2528485	2689968	21260
490	2528580	2658133	5925
491	2528602	2662763	5924
492	2528612	2689798	21260
493	2528622	2666073	9038
494	2528631	2657850	21220
495	2528738	2689627	21260
496	2528832	2657616	21220
497	2528836	2662454	5924
498	2528865	2689457	21260
499	2528878	2658229	5925
500	2528992	2689287	21260
501	2529033	2657381	21220
502	2529071	2662144	5924
503	2529119	2689117	21260
504	2529177	2658325	5925
505	2529233	2657147	21220
506	2529305	2661834	5924
507	2529312	2666376	9038
508	2529434	2656913	21220
509	2529625	2658470	5925
510	2529635	2656678	21220
511	2529774	2658518	5925
512	2529774	2661215	5924
513	2529835	2656444	21220
514	2529923	2658566	5925
515	2530002	2666679	9038
516	2530009	2660905	5924
517	2530036	2656210	21220
518	2530072	2658614	5925
519	2530222	2658662	5925
520	2530237	2655975	21220
521	2530243	2660596	5924
522	2530438	2655741	21220
523	2530478	2660286	5924
524	2530638	2655507	21220
525	2530712	2659976	5924
526	2530731	2461357	7348
527	2530819	2658855	5925
528	2530839	2655272	21220
529	2530947	2659667	5924
530	2530968	2658903	5925
531	2531040	2655038	21220
532	2531117	2658951	5925
533	2531181	2659357	5924
534	2531199	2700789	5191
535	2531240	2654804	21220
536	2531441	2654569	21220
537	2531617	2699895	5191
538	2531642	2654335	21220
539	2531826	2699449	5191
540	2531842	2654101	21220
541	2531923	2659236	2318
542	2532035	2699002	5191
543	2532043	2653866	21220
544	2532102	2464495	7348
545	2532244	2653632	21220
546	2532244	2698555	5191
547	2532431	2659425	2318
548	2533289	2696322	5191
549	2533446	2659802	2318
550	2533707	2695428	5191
551	2533916	2694982	5191
552	2534154	2668104	1434
553	2534334	2694088	5191
554	2534461	2660179	2318
555	2534491	2707283	999
556	2534543	2693642	5191
557	2534665	2668349	1434
558	2534921	2668471	1434
559	2534961	2692748	5191
560	2534969	2660368	2318
561	2535084	2707158	999
562	2535176	2668594	1434
563	2535943	2668961	1434
564	2536198	2669083	1434
565	2536270	2706908	999
566	2536454	2669206	1434
567	2536492	2660934	2318
568	2536709	2669328	1434
569	2536863	2706784	999
570	2536965	2669450	1434
571	2537416	2677706	16888
572	2537456	2706659	999
573	2537507	2661311	2318
574	2537567	2677533	16888
575	2537718	2677360	16888
576	2537731	2669818	1434
577	2537869	2677187	16888
578	2538020	2677014	16888
579	2538048	2706534	999
580	2538171	2676841	16888
581	2538242	2670062	1434
582	2538474	2676495	16888
583	2538498	2670185	1434
584	2538625	2676322	16888
585	2538641	2706409	999
586	2538753	2670307	1434
587	2538776	2676149	16888
588	2538927	2675976	16888
589	2539030	2661877	2318
590	2539078	2675803	16888
591	2539229	2675630	16888
592	2539234	2706284	999
593	2539519	2578869	6024
594	2539537	2662066	2318
595	2539683	2675111	16888
596	2539827	2706160	999
597	2539834	2674938	16888
598	2539985	2674765	16888
599	2540045	2662255	2318
600	2540420	2706035	999
601	2540523	2670979	1433
602	2540552	2662443	2318
603	2541013	2705910	999
604	2541060	2662632	2318
605	2541606	2705785	999
606	2541817	2662959	2319
607	2541870	2671467	1433
608	2542067	2663097	2319
609	2542317	2663236	2319
610	2542567	2663374	2319
611	2542711	2671776	3054
612	2542791	2705536	999
613	2542816	2663513	2319
614	2543048	2671901	3054
615	2543066	2663651	2319
616	2543316	2663790	2319
617	2543385	2672026	3054
618	2543566	2663928	2319
619	2543722	2672151	3054
620	2543810	2680761	18240
621	2543815	2664067	2319
622	2543967	2680561	18240
623	2543977	2705286	999
624	2544059	2672276	3054
625	2544065	2664205	2319
626	2544315	2664343	2319
627	2544396	2672401	3054
628	2544565	2664482	2319
629	2544570	2705161	999
630	2544733	2672527	3054
631	2544814	2664620	2319
632	2544909	2679362	18240
633	2545064	2664759	2319
634	2545066	2679162	18240
635	2545070	2672652	3054
636	2545163	2705036	999
637	2545223	2678963	18240
638	2545314	2664897	2319
639	2545407	2672777	3054
640	2545536	2678563	18240
641	2545564	2665036	2319
642	2545744	2672902	3054
643	2545813	2665174	2319
644	2545850	2678163	18240
645	2546007	2677964	18240
646	2546051	2704379	997
647	2546063	2665313	2319
648	2546081	2673027	3054
649	2546164	2677764	18240
650	2546300	2577203	6024
651	2546313	2665451	2319
652	2546347	2703847	997
653	2546418	2673152	3054
654	2546643	2703315	997
655	2546755	2673277	3054
656	2546941	2704653	998
657	2547092	2673403	3054
658	2547235	2702251	997
659	2547531	2701719	997
660	2547766	2673653	3054
661	2547826	2701186	997
662	2548126	2704395	998
663	2548440	2673903	3054
664	2548777	2674028	3054
665	2549312	2704137	998
666	2549897	2697461	997
667	2550497	2703879	998
668	2550785	2695865	997
669	2551377	2694801	997
670	2551682	2703621	998
671	2551969	2693877	2069
672	2552265	2693486	2069
673	2552329	2693755	2068
674	2552561	2693095	2069
675	2552858	2692703	2069
676	2552868	2703363	998
677	2552985	2693241	2068
678	2553081	2575536	6024
679	2553154	2692312	2069
680	2553450	2691921	2069
681	2553642	2692727	2068
682	2553746	2691529	2069
683	2554043	2691138	2069
684	2554053	2703105	998
685	2554298	2692214	2068
686	2554339	2690747	2069
687	2554635	2690356	2069
688	2554931	2689964	2069
689	2554955	2691700	2068
690	2555228	2689573	2069
691	2555238	2702847	998
692	2555407	2676385	1701
693	2555524	2689182	2069
694	2555611	2691186	2068
695	2555767	2676545	1701
696	2555820	2688790	2069
697	2556116	2688399	2069
698	2556268	2690673	2068
699	2556413	2688008	2069
700	2556424	2702589	998
701	2556487	2676864	1701
702	2556709	2687616	2069
703	2556848	2677024	1701
704	2556924	2690159	2068
705	2557005	2687225	2069
706	2557301	2686834	2069
707	2557568	2677343	1701
708	2557581	2689645	2068
709	2557609	2702331	998
710	2558237	2689132	2068
711	2558649	2677823	1701
712	2558794	2702072	998
713	2558893	2688618	2068
714	2559009	2677982	1701
715	2559550	2688104	2068
716	2559729	2678302	1701
717	2559862	2573870	6024
718	2559980	2701814	998
719	2560206	2687590	2068
720	2560450	2678621	1701
721	2560810	2678781	1701
722	2560863	2687077	2068
723	2561099	2681912	1702
724	2561165	2701556	998
725	2561497	2438691	4546
726	2561519	2686563	2068
727	2561611	2680804	1702
728	2561803	2680389	1702
729	2561867	2680250	1702
730	2561890	2679260	1701
731	2562123	2679696	1702
732	2562176	2686049	2068
733	2562350	2701298	998
734	2562506	2679068	1700
735	2562762	2678717	1700
736	2562832	2685536	2068
737	2563017	2678366	1700
738	2563273	2678015	1700
739	2563489	2685022	2068
740	2563528	2677664	1700
741	2563536	2701040	998
742	2563784	2677313	1700
743	2564039	2676961	1700
744	2564145	2684508	2068
745	2564295	2676610	1700
746	2564550	2676259	1700
747	2564721	2700782	998
748	2564806	2675908	1700
749	2564847	2446363	4546
750	2564965	2683718	10877
751	2565046	2683580	10877
752	2565061	2675557	1700
753	2565128	2683442	10877
754	2565291	2683166	10877
755	2565317	2675206	1700
756	2565454	2682890	10877
757	2565535	2682752	10877
758	2565572	2674855	1700
759	2565617	2682614	10877
760	2565698	2682475	10877
761	2565780	2682337	10877
762	2565828	2674503	1700
763	2565861	2682199	10877
764	2565906	2700524	998
765	2565943	2682061	10877
766	2566083	2674152	1700
767	2566106	2681785	10877
768	2566339	2673801	1700
769	2566350	2681371	10877
770	2566594	2673450	1700
771	2566643	2572204	6024
772	2566850	2673099	1700
773	2567092	2700266	998
774	2567105	2672748	1700
775	2568277	2700008	998
776	2569036	2455953	4546
777	2570787	2460033	8862
778	2572158	2463276	8862
779	2572615	2464357	8862
780	2573986	2467600	8862
781	2574899	2469762	8862
782	2575813	2471924	8862
783	2576727	2474086	8862
784	2577184	2475167	8862
785	2578098	2477329	8862
786	2578555	2478410	8862
787	2579621	2480885	10998
788	2580205	2568872	6024
789	2580230	2482280	10998
790	2581449	2485070	10998
791	2582058	2486465	10998
792	2582667	2487860	10998
793	2583886	2490650	10998
794	2585104	2493440	10998
795	2585713	2494834	10998
796	2586323	2496229	10998
797	2586932	2497624	10998
798	2586986	2567205	6024
799	2588150	2500414	10998
800	2588760	2501809	10998
801	2589369	2503204	10998
802	2589978	2504599	10998
803	2590587	2505994	10998
804	2591349	2507947	13625
805	2591387	2508086	13625
806	2591501	2508505	13625
807	2591577	2508784	13625
808	2591615	2508923	13625
809	2591653	2509063	13625
810	2591691	2509202	13625
811	2591729	2509342	13625
812	2591767	2509481	13625
813	2591805	2509621	13625
814	2591843	2509760	13625
815	2591881	2509900	13625
816	2591919	2510039	13625
817	2593767	2565539	6024
818	2600548	2563873	6024
819	2607329	2562207	6024
820	2615021	2560603	6023
821	2615931	2560665	6023
822	2616842	2560728	6023
823	2617752	2560790	6023
824	2618663	2560853	6023
825	2619573	2560915	6023
826	2620484	2560977	6023
827	2621394	2561040	6023
828	2622305	2561102	6023
829	2623215	2561165	6023
830	2624125	2561227	6023
831	2624206	2553964	7890
832	2624926	2553916	7890
833	2625036	2561289	6023
834	2625647	2553868	7890
835	2625946	2561352	6023
836	2626367	2553820	7890
837	2626700	2540181	7899
838	2626857	2561414	6023
839	2627356	2540186	7899
840	2627451	2547624	18407
841	2627767	2561477	6023
842	2627808	2553724	7890
843	2628013	2540191	7899
844	2628044	2547568	18407
845	2628528	2553676	7890
846	2628636	2547512	18407
847	2628669	2540196	7899
848	2628678	2561539	6023
849	2629229	2547456	18407
850	2629249	2553628	7890
851	2629326	2540202	7899
852	2629588	2561601	6023
853	2629821	2547401	18407
854	2629969	2553580	7890
855	2629982	2540207	7899
856	2630414	2547345	18407
857	2630499	2561664	6023
858	2630639	2540212	7899
859	2631295	2540217	7899
860	2631409	2561726	6023
861	2631410	2553483	7890
862	2631599	2547233	18407
863	2631952	2540222	7899
864	2632130	2553435	7890
865	2632608	2540228	7899
866	2632784	2547122	18407
867	2633264	2540233	7899
868	2633376	2547066	18407
869	2633571	2553339	7890
870	2633921	2540238	7899
871	2633969	2547010	18407
872	2634292	2553291	7890
873	2634561	2546954	18407
874	2634577	2540243	7899
875	2635012	2553243	7890
876	2635154	2546898	18407
877	2635234	2540248	7899
878	2635732	2553195	7890
879	2635746	2546843	18407
880	2635890	2540254	7899
881	2636339	2546787	18407
882	2636453	2553147	7890
883	2636931	2546731	18407
884	2637173	2553099	7890
885	2637203	2540264	7899
886	2637524	2546675	18407
887	2637736	2564237	456
888	2637860	2540269	7899
889	2637934	2552726	13960
890	2637975	2552402	13960
891	2638016	2552077	13960
892	2638057	2551753	13960
893	2638097	2551429	13960
894	2638116	2546619	18407
895	2638138	2551104	13960
896	2638179	2550780	13960
897	2638220	2550456	13960
898	2638260	2550131	13960
899	2638301	2549807	13960
900	2638342	2549483	13960
901	2638383	2549158	13960
902	2638423	2548834	13960
903	2638464	2548510	13960
904	2638505	2548185	13960
905	2638516	2540274	7899
906	2638546	2547861	13960
907	2638586	2547537	13960
908	2638627	2547212	13960
909	2638668	2546888	13960
910	2639323	2564942	456
911	2639457	2553471	3189
912	2640672	2541339	3190
913	2640909	2565647	456
914	2641020	2553892	3189
915	2642171	2542398	3190
916	2642496	2566352	456
917	2643670	2543457	3190
918	2644083	2567056	456
919	2644656	2404027	1022
920	2645169	2544516	3190
921	2645669	2567761	456
922	2645709	2555153	3189
923	2647256	2568466	456
924	2648167	2546634	3190
925	2648843	2569171	456
926	2649666	2547693	3190
927	2650398	2556415	3189
928	2650429	2569875	456
929	2652016	2570580	456
930	2653603	2571285	456
931	2653794	2440434	6694
932	2654164	2550871	3190
933	2655087	2557677	3189
934	2655189	2571990	456
935	2655663	2551930	3190
936	2656776	2572694	456
937	2658363	2573399	456
938	2659776	2558938	3189
939	2660160	2555107	3190
940	2661339	2559359	3189
941	2661536	2574809	456
942	2661659	2556166	3190
943	2663103	2461763	8191
944	2663123	2575513	456
945	2663158	2557225	3190
946	2664465	2560200	3189
947	2664657	2558284	3190
948	2664709	2576218	456
949	2666028	2560620	3189
950	2666296	2576923	456
951	2667591	2561041	3189
952	2667655	2560402	3190
953	2667946	2576819	455
954	2668010	2576011	455
955	2668073	2575203	455
956	2668137	2574394	455
957	2668201	2573586	455
958	2668264	2572778	455
959	2668328	2571969	455
960	2668391	2571161	455
961	2668455	2570353	455
962	2668519	2569545	455
963	2668582	2568736	455
964	2668646	2567928	455
965	2668709	2567120	455
966	2668837	2565503	455
967	2668964	2563886	455
968	2669027	2563078	455
969	2669091	2562270	455
970	2669612	2476755	8191
971	2670735	2678997	9389
972	2671389	2577454	457
973	2671843	2474783	6692
974	2674581	2678151	9389
975	2674896	2577280	457
976	2676505	2677728	9389
977	2680351	2676882	9389
978	2682274	2676459	9389
979	2683664	2576846	457
980	2685417	2576760	457
981	2686121	2675613	9389
982	2687170	2576673	457
983	2688044	2675190	9389
984	2688924	2576586	457
985	2689967	2674767	9389
986	2691891	2674344	9389
987	2693814	2673921	9389
988	2694184	2576326	457
989	2695737	2673498	9389
990	2695938	2576239	457
991	2697660	2673075	9389
992	2701507	2672229	9389
993	2703430	2671806	9389
994	2705334	2542240	18088
995	2705353	2671383	9389
996	2705994	2543767	18088
997	2706764	2545549	18088
998	2717138	2581670	2888
999	2726764	2605908	2888
1000	2732264	2736514	1183
