347	3864928	523916	8876
348	3865366	419256	11272
349	3865438	267942	79
350	3865951	720274	8219
351	3866413	131923	16227
352	3869161	747888	8219
353	3869803	753410	8219
354	3871087	764456	8219
355	3871138	419909	11272
356	3873013	781024	8219
357	3874563	787283	8218
358	3874976	267737	79
359	3874986	420344	11272
360	3876899	538446	20453
361	3878155	267669	79
362	3878834	420779	11272
363	3880012	791700	8218
364	3880631	537086	20453
365	3880758	420997	11272
366	3880920	792436	8218
367	3881335	267600	79
368	3882736	793908	8218
369	3883644	794644	8218
370	3884514	267532	79
371	3885460	796116	8218
372	3887693	267464	79
373	3888185	798325	8218
374	3889093	799061	8218
375	3889426	532971	20132
376	3890001	799797	8218
377	3891847	451653	11073
378	3891895	452621	11073
379	3891943	453590	11073
380	3891991	454558	11073
381	3892015	419504	6068
382	3892183	458432	11073
383	3892231	459400	11073
384	3892279	460368	11073
385	3892327	461337	11073
386	3892519	465210	11073
387	3892567	466179	11073
388	3892615	467147	11073
389	3892701	471149	15841
390	3892815	480250	15841
391	3892853	483283	15841
392	3893005	495417	15841
393	3893082	501484	15841
394	3893310	519685	15841
395	3893386	525752	15841
396	3893501	529204	20131
397	3893539	529413	20131
398	3893691	530250	20131
399	3893729	530460	20131
400	3893843	531087	20131
401	3893995	531924	20131
402	3894071	532343	20131
403	3894600	446933	6920
404	3895289	414343	6068
405	3896927	411762	6068
406	3898564	409182	6068
407	3900201	406601	6068
408	3908388	393698	6068
409	3914872	434235	6920
410	3914937	383376	6068
411	3916574	380796	6068
412	3917768	432421	6920
413	3918212	378215	6068
414	3923561	428793	6920
415	3924789	210626	18204
416	3924940	219518	18204
417	3924990	222482	18204
418	3925141	231373	18204
419	3925241	237301	18204
420	3925291	240264	18204
421	3925342	243228	18204
422	3925492	252120	18204
423	3925543	255083	18204
424	3925643	261011	18204
425	3925693	712843	16374
426	3925870	710864	16374
427	3926047	708886	16374
428	3926578	702950	16374
429	3926755	700971	16374
430	3926932	698992	16374
431	3927109	697014	16374
432	3927640	691078	16374
433	3927817	689099	16374
434	3927994	687120	16374
435	3928150	365243	6067
436	3928348	683163	16374
437	3928525	681184	16374
438	3928702	679206	16374
439	3928879	677227	16374
440	3933177	360012	6067
441	3933364	367778	6069
442	3938203	354781	6067
443	3943230	349550	6067
444	3943605	365083	6069
445	3946014	510026	12084
446	3946073	1143158	11116
447	3946237	510526	12084
448	3946682	511526	12084
449	3946905	512026	12084
450	3947573	513526	12084
451	3947796	514026	12084
452	3948019	514526	12084
453	3948464	515526	12084
454	3949132	517026	12084
455	3949578	518026	12084
456	3949668	1087203	2238
457	3950149	411070	545
458	3950221	266668	6727
459	3950673	409673	545
460	3951196	408277	545
461	3951720	406880	545
462	3951742	517993	2656
463	3952767	404087	545
464	3953203	410437	6921
465	3953283	339089	6067
466	3953290	402690	545
467	3953683	517460	2656
468	3953814	401293	545
469	3953846	362388	6069
470	3954337	399897	545
471	3954861	398500	545
472	3955385	397103	545
473	3956780	408408	6921
474	3956955	392913	545
475	3957479	391517	545
476	3957565	516394	2656
477	3958002	390120	545
478	3958309	333858	6067
479	3958526	388723	545
480	3959049	387327	545
481	3959573	385930	545
482	3960357	406379	6921
483	3961247	384244	547
484	3962950	848208	4719
485	3963336	328627	6067
486	3963389	514794	2656
487	3963935	404350	6921
488	3964086	359693	6069
489	3965263	382449	546
490	3965330	514261	2656
491	3965850	383085	547
492	3967000	382795	547
493	3967271	513728	2656
494	3967512	402321	6921
495	3968151	382505	547
496	3968362	323396	6067
497	3969302	382216	547
498	3970429	380365	546
499	3971089	400291	6921
500	3971133	862030	4719
501	3971153	512661	2656
502	3971603	381636	547
503	3972754	381346	547
504	3973861	866637	4719
505	3973904	381057	547
506	3975035	511595	2656
507	3975595	378281	546
508	3976977	511062	2656
509	3977356	380187	547
510	3977937	1095146	2238
511	3978244	396233	6921
512	3978415	312935	6067
513	3978507	379898	547
514	3978918	510529	2656
515	3979594	266344	6727
516	3980808	379318	547
517	3981821	394204	6921
518	3983442	307704	6067
519	3984568	354302	6069
520	3985399	392175	6921
521	3985928	374112	546
522	3988976	390145	6921
523	3989385	266236	6727
524	3989880	504445	2655
525	3990378	507896	2654
526	3991094	372028	546
527	3991137	501028	2655
528	3992133	507930	2654
529	3992393	497611	2655
530	3992553	388116	6921
531	3993495	297242	6067
532	3993650	494194	2655
533	3993887	507963	2654
534	3994281	266182	6727
535	3994808	351607	6069
536	3995642	507997	2654
537	3996130	386087	6921
538	3997396	508030	2654
539	3998676	480526	2655
540	3999151	508064	2654
541	3999708	384058	6921
542	4000905	508097	2654
543	4001426	367859	546
544	4002660	508131	2654
545	4003285	382029	6921
546	4003702	466857	2655
547	4004072	266074	6727
548	4004414	508164	2654
549	4004958	463440	2655
550	4005049	348912	6069
551	4006169	508198	2654
552	4006215	460023	2655
553	4006592	365775	546
554	4006862	379999	6921
555	4007924	508231	2654
556	4008581	1072833	4657
557	4008728	453189	2655
558	4009678	508265	2654
559	4009984	449772	2655
560	4010440	377970	6921
561	4011433	508298	2654
562	4012497	442938	2655
563	4013187	508332	2654
564	4013601	276319	6067
565	4013863	265966	6727
566	4014942	508365	2654
567	4015290	346216	6069
568	4016696	508399	2654
569	4016879	571109	3531
570	4016925	361606	546
571	4016989	570491	3531
572	4017098	569873	3531
573	4017537	567399	3531
574	4017594	373912	6921
575	4017647	566781	3531
576	4017756	566163	3531
577	4017866	565545	3531
578	4017976	564926	3531
579	4018085	564308	3531
580	4018195	563690	3531
581	4018305	563071	3531
582	4018414	562453	3531
583	4018451	508432	2654
584	4018627	271088	6067
585	4018634	561216	3531
586	4018743	560598	3531
587	4021011	1069686	4657
588	4021960	508499	2654
589	4022091	359522	546
590	4022586	534724	4937
591	4022764	530589	4937
592	4022883	527832	4937
593	4023002	525075	4937
594	4023061	523696	4937
595	4023121	522318	4937
596	4023239	519561	4937
597	4023299	518182	4937
598	4023358	516804	4937
599	4023477	514047	4937
600	4023596	511290	4937
601	4023655	509911	4937
602	4025531	343521	6069
603	4027257	357438	546
604	4032423	355353	546
605	4034277	265544	5957
606	4035771	340826	6069
607	4037590	353269	546
608	4042756	351185	546
609	4043153	239464	6728
610	4048644	505608	10838
611	4048647	503342	10838
612	4048649	502209	10838
613	4048652	499943	10838
614	4048664	490879	10838
615	4050603	509044	2858
616	4051912	509069	2858
617	4052567	509082	2858
618	4053088	347016	546
619	4053221	509094	2858
620	4053876	509107	2858
621	4055185	509132	2858
622	4055524	264916	5957
623	4055840	509145	2858
624	4057149	509170	2858
625	4058254	344932	546
626	4059767	509220	2858
627	4061045	516790	2857
628	4061076	509245	2858
629	4061083	516371	2857
630	4061083	519823	3719
631	4061121	515953	2857
632	4061159	515534	2857
633	4061197	515116	2857
634	4061197	522020	3719
635	4061235	514697	2857
636	4061273	514279	2857
637	4061311	513860	2857
638	4061388	513024	2857
639	4061426	512605	2857
640	4061426	526414	3719
641	4061464	512187	2857
642	4061540	528611	3719
643	4061578	510931	2857
644	4061616	510513	2857
645	4061654	510094	2857
646	4061654	530808	3719
647	4061692	509676	2857
648	4061768	533005	3719
649	4061883	535202	3719
650	4061997	537399	3719
651	4062111	539596	3719
652	4062225	541793	3719
653	4062340	543990	3719
654	4062454	546187	3719
655	4062911	554975	3719
656	4063025	557172	3719
657	4063139	559369	3719
658	4065005	566587	8633
659	4068508	576630	8633
660	4072011	586674	8633
661	4075514	596717	8633
662	4076771	264288	5957
663	4077266	601738	8633
664	4080769	611782	8633
665	4082875	507541	8085
666	4082904	506895	8085
667	4082962	505603	8085
668	4083020	504312	8085
669	4083049	503666	8085
670	4083107	502374	8085
671	4083193	500436	8085
672	4083251	499145	8085
673	4083309	497853	8085
674	4083367	496561	8085
675	4084272	621825	8633
676	4086023	626846	8633
677	4087028	180077	6728
678	4087394	263974	5957
679	4090049	508687	2659
680	4091278	641911	8633
681	4091846	877129	12196
682	4093843	877207	12196
683	4094342	877227	12196
684	4096339	877305	12196
685	4096532	656976	8633
686	4096778	166880	6728
687	4097337	877344	12196
688	4097836	877364	12196
689	4098017	263661	5957
690	4098284	662555	17870
691	4098284	663113	17870
692	4098284	665903	17870
693	4098284	667019	17870
694	4098284	670367	17870
695	4098284	671483	17870
696	4098335	877383	12196
697	4099692	508493	2659
698	4100238	872478	5610
699	4100332	877461	12196
700	4100353	873007	5610
701	4100813	875121	5610
702	4100831	877481	12196
703	4101043	876179	5610
704	4101653	160282	6728
705	4102102	508445	2659
706	4106528	153683	6728
707	4107456	321959	6069
708	4108641	263347	5957
709	4109334	508299	2659
710	4113598	850604	1146
711	4116278	140486	6728
712	4117697	319264	6069
713	4119264	263033	5957
714	4121387	508057	2659
715	4123644	673714	2007
716	4123798	508008	2659
717	4128074	321383	7971
718	4128164	324593	7971
719	4128391	332617	7971
720	4128436	334221	7971
721	4128527	337431	7971
722	4128572	339036	7971
723	4128618	340641	7971
724	4128708	343850	7971
725	4128754	345455	7971
726	4128799	347060	7971
727	4129152	376260	5898
728	4129171	376433	5898
729	4129189	376605	5898
730	4129208	376778	5898
731	4129227	376951	5898
732	4129245	377123	5898
733	4129264	377296	5898
734	4129283	377469	5898
735	4129339	377987	5898
736	4129357	378159	5898
737	4129376	378332	5898
738	4129395	378505	5898
739	4129413	378677	5898
740	4129451	379023	5898
741	4129469	379195	5898
742	4129488	379368	5898
743	4129564	384344	4819
744	4129621	389148	4819
745	4129678	393951	4819
746	4129735	398755	4819
747	4129792	403559	4819
748	4129849	408362	4819
749	4129888	262719	5957
750	4129906	413166	4819
751	4130020	422773	4819
752	4130078	427577	4819
753	4130135	432380	4819
754	4130249	441987	4819
755	4130306	446791	4819
756	4130363	451595	4819
757	4130420	456398	4819
758	4130477	461202	4819
759	4130591	470809	4819
760	4130835	491417	2658
761	4130848	492514	2658
762	4130861	493610	2658
763	4130900	496899	2658
764	4130913	497995	2658
765	4130965	502381	2658
766	4130978	503477	2658
767	4130991	504573	2658
768	4131004	505670	2658
769	4131487	821791	1146
770	4131755	673644	2007
771	4133695	377867	14754
772	4133724	818190	1146
773	4135276	119395	7363
774	4135960	814588	1146
775	4137883	376193	14754
776	4137922	507270	2657
777	4138196	810986	1146
778	4139865	673575	2007
779	4140511	262405	5957
780	4142072	374519	14754
781	4142668	803783	1146
782	4143330	113111	7363
783	4144814	506677	2657
784	4146002	1576561	6200
785	4146260	372845	14754
786	4150449	371171	14754
787	4151134	262091	5957
788	4151384	106827	7363
789	4151706	506084	2657
790	4154637	369497	14754
791	4158599	505491	2657
792	4158826	367823	14754
793	4159438	100543	7363
794	4161758	261777	5957
795	4163014	366149	14754
796	4164197	673366	2007
797	4165491	504899	2657
798	4171391	362802	14754
799	4172308	673296	2007
800	4172381	261464	5957
801	4172383	504306	2657
802	4175546	87975	7363
803	4175579	361128	14754
804	4177036	864225	10027
805	4177203	865110	10027
806	4177702	867765	10027
807	4178201	870420	10027
808	4178533	872190	10027
809	4179032	874845	10027
810	4179199	875730	10027
811	4179275	503713	2657
812	4179768	359454	14754
813	4183005	261150	5957
814	4186168	503120	2657
815	4186813	319503	7399
816	4187000	877857	3089
817	4188145	356106	14754
818	4188527	320144	7399
819	4188530	673157	2007
820	4190241	320784	7399
821	4191654	75407	7363
822	4191955	321425	7399
823	4192333	354432	14754
824	4193060	502527	2657
825	4193628	260836	5957
826	4193670	322066	7399
827	4195384	322706	7399
828	4196640	673087	2007
829	4197098	323347	7399
830	4198812	323987	7399
831	4199708	69123	7363
832	4200526	324628	7399
833	4201936	878569	3089
834	4202241	325269	7399
835	4204251	260522	5957
836	4204751	673017	2007
837	4204899	349410	14754
838	4205669	326550	7399
839	4206844	501342	2657
840	4207383	327190	7399
841	4207762	62839	7363
842	4209087	347736	14754
843	4209097	327831	7399
844	4210812	328472	7399
845	4212526	329112	7399
846	4212862	672947	2007
847	4213737	500749	2657
848	4214240	329753	7399
849	4214875	260208	5957
850	4215816	56555	7363
851	4215954	330393	7399
852	4216872	879281	3089
853	4217668	331034	7399
854	4220972	672878	2007
855	4225498	259894	5957
856	4227521	499563	2657
857	4229083	672808	2007
858	4231808	879993	3089
859	4231924	43987	7363
860	4234413	498971	2657
861	4237194	672738	2007
862	4239978	37703	7363
863	4241306	498378	2657
864	4247286	257531	5958
865	4248032	31419	7363
866	4248198	497785	2657
867	4252868	256507	5958
868	4253415	672599	2007
869	4255090	497192	2657
870	4256086	25135	7363
871	4261526	672529	2007
872	4261982	496599	2657
873	4264032	254458	5958
874	4264140	18851	7363
875	4268951	542525	16765
876	4269027	500261	12859
877	4269103	542107	16765
878	4269179	541898	16765
879	4269195	597066	2008
880	4269255	506643	12859
881	4269255	541689	16765
882	4269265	608970	2008
883	4269358	624842	2008
884	4269404	632779	2008
885	4269451	640715	2008
886	4269474	644683	2008
887	4269544	656587	2008
888	4269560	540852	16765
889	4269567	660555	2008
890	4269590	664523	2008
891	4269614	253433	5958
892	4269636	540643	16765
893	4269712	540433	16765
894	4269788	521533	12859
895	4269788	540224	16765
896	4269864	540015	16765
897	4270017	527915	12859
898	4270093	539387	16765
899	4270321	538760	16765
900	4272194	12567	7363
901	4275196	252409	5958
902	4276616	882129	3089
903	4280248	6283	7363
904	4280778	251384	5958
905	4281193	592630	12744
906	4281273	591709	12744
907	4281354	590789	12744
908	4281434	589868	12744
909	4281514	588947	12744
910	4281595	588027	12744
911	4281675	587106	12744
912	4281755	586185	12744
913	4281916	584344	12744
914	4281996	583423	12744
915	4282157	581582	12744
916	4282237	580661	12744
917	4282318	579741	12744
918	4282398	578820	12744
919	4282478	577899	12744
920	4282559	576979	12744
921	4284084	882485	3089
922	4285990	594443	15683
923	4287209	594667	15683
924	4288428	594890	15683
925	4290867	595336	15683
926	4292086	595559	15683
927	4294524	596006	15683
928	4296963	596452	15683
929	4303059	597568	15683
930	4303106	247286	5958
931	4308688	246261	5958
932	4308717	210387	21869
933	4310772	211898	21869
934	4313956	883909	3089
935	4314882	214919	21869
936	4316937	216430	21869
937	4318992	217940	21869
938	4319852	244212	5958
939	4321424	884265	3089
940	4323102	220962	21869
941	4325157	222472	21869
942	4325434	243188	5958
943	4329267	225494	21869
944	4333377	228515	21869
945	4335432	230026	21869
946	4337487	231536	21869
947	4339542	233047	21869
948	4341597	234558	21869
949	4342180	240114	5958
950	4343652	236068	21869
951	4357556	211631	11438
952	4358660	211108	11438
953	4359764	210585	11438
954	4360868	210062	11438
955	4361973	209539	11438
956	4363077	209016	11438
957	4364181	208493	11438
958	4366389	207447	11438
959	4367494	206924	11438
960	4368598	206400	11438
961	4369702	205877	11438
962	4370806	205354	11438
963	4371910	204831	11438
964	4373015	204308	11438
965	4374119	203785	11438
966	4376327	202739	11438
967	4377431	202216	11438
968	4413819	495099	18298
969	4414647	493194	12025
970	4418344	496675	18298
971	4420001	492865	12025
972	4420606	497462	18298
973	4425131	499038	18298
974	4425355	492536	12025
975	4427394	499826	18298
976	4429656	500613	18298
977	4430099	1522265	14346
978	4430397	1387358	22090
979	4430709	492207	12025
980	4431919	501401	18298
981	4436063	491878	12025
982	4436444	502977	18298
983	4441417	491548	12025
984	4443231	505340	18298
985	4445494	506128	18298
986	4446771	491219	12025
987	4447756	506915	18298
988	4450019	507703	18298
989	4452125	490890	12025
990	4452281	508491	18298
991	4457479	490561	12025
992	4462833	490232	12025
993	4468187	489902	12025
994	4473541	489573	12025
995	4478895	489244	12025
996	4484249	488915	12025
997	4489603	488586	12025
998	4494957	488256	12025
999	4505665	487598	12025
1000	4511019	487269	12025
